,TwitterHandle,Name,Date,TweetContent,ImageUrls,VideoUrls
4166,@bostonstrongg_,Boston Strong,Mar 22,"My story and while I will never forget April 15, 2013 #BostonStrong #Brussels #FightForWorldPeace @JaredLeto","['https://pbs.twimg.com/media/CeMylqgWEAAEdZu.jpg', 'https://pbs.twimg.com/media/CeMylqkW8AETJpl.jpg', 'https://pbs.twimg.com/media/CeMylqnW4AAVsvl.jpg']",['No Video']
4167,@senndawgg,No Name,Mar 22,I loved that @DougFlutie dedicated his dance to Boston on @DancingABC  #patsnation #bostonstrong,[],['No Video']
4168,@CharlesRosaMMA,Charles Rosa,Mar 22,MMA officially legal in NY!! @ufc Let the rivalry begin Boston vs NY @danawhite get me on MSG card Ready to represent my City #BostonStrong,[],['No Video']
4169,@LedburyDavid,No Name,Mar 22,Good luck !!! Adrianna Haslet Davis running the Boston Marathon #BostonStrong,['https://pbs.twimg.com/media/CeMk3jsWwAEI3pB.jpg'],['No Video']
4170,@S_____C_____,Sinjin Cramer,Mar 22,2013 @MikeNapoli25 is one of my all-time favorite players to have cheered for. #BostonStrong #GetBeard,[],['No Video']
4171,@GlobeKMcCabe,Kathy McCabe,Mar 22,"@Potus Obama praises way @DavidOrtiz, Boston responded to terrorism in 2013 #bostonstrong http://bostonglobe.com/sports/2016/03/22/obama-praises-way-ortiz-boston-responded-terrorism/7u25vJvaVzfpGADpuW3wnL/story.html?event=event25… via @BostonGlobe",[],['No Video']
4172,@BostonsVeryOwn,No Name,Mar 22,We are the best sports fans in the world and with the best franchises #BostonStrong #BeanTown,['https://pbs.twimg.com/media/CeMjDu4UUAEdIfj.jpg'],['No Video']
4174,@scdenley,Shawn D,Mar 22,Score update: Mother nature 0 - Shawn 1 #JustGetOut #EasyToSayNo #FeelBetterSayingYes #BostonStrong,['https://pbs.twimg.com/media/CeMZ39bUkAANZpi.jpg'],['No Video']
4175,@GayleMendoza,Gayle Mendoza,Mar 22,#bostonstrong May we all find strength & embrace unity during times of tragedy. Fear & hate will only stoke the fire,['https://pbs.twimg.com/media/CeMIAkLW0AAJrxU.jpg'],['No Video']
4176,@TheCamelsHumps,Hump Diddly,Mar 22,"Brussels, Belgium Stay Strong - The World Stands With You! #ISIS #Cowards #world #BelgiumStrong #BostonStrong",['https://pbs.twimg.com/media/CeMWnMVWAAETsCo.jpg'],['No Video']
4177,@jmattsonjr,Jeffrey Mattson,Mar 22,@POTUS just said one of his proudest moments was of @bostonpolice and @davidortiz after the attacks. #bostonstrong,['https://pbs.twimg.com/ext_tw_video_thumb/712357974212083712/pu/img/5UT5-dzRTspxqftU.jpg'],['https://pbs.twimg.com/ext_tw_video_thumb/712357974212083712/pu/img/5UT5-dzRTspxqftU.jpg']
4178,@waltercwindsor,WC Windsor,No Date,No Tweet Contents,['https://pbs.twimg.com/media/F2UhYqQWEAg1fpi.jpg'],['No Video']
4179,@TracyJan,Tracy Jan,Mar 22,.@POTUS invokes #BostonStrong in his decision to stay in Cuba and watch baseball game post #brusselsattack,[],['No Video']
4180,@raharfst,Rich Harfst,Mar 22,@NSC44 @POTUS @espn @BAA @Yankees Absolutely true. Saw it first hand; made this native NYer & 4th-generation NYY fan #BostonStrong for life!,[],['No Video']
4181,@RedDFredDFla,No Name,Mar 22,"Difference being #BostonStrong did it with strength, Obama does it with extreme weakness, not to mention, ineptitude",[],['No Video']
4182,@MTracy19,Matthew Tracy,Mar 22,Obama mentioning Ortiz's speech after the marathon bombings as one of his proudest moments as president is pretty cool. #BostonStrong @POTUS,[],['No Video']
4183,@pristine_agency,Pristine Agency,Mar 22,"5 Things to Do in Boston, Massachusetts http://pristineagencyreviews.net/5-things-boston-massachusetts.html…
#BostonStrong #Boston #TravelTuesday #travel",['https://pbs.twimg.com/media/CeLIJPxUYAAqvel.jpg'],['No Video']
4184,@FairfieldU,Fairfield University,Mar 22,"Tomorrow, #BostonMarathon bombing survivor Jeff Bauman shares the meaning of #BostonStrong: http://bit.ly/1Wwl111",['https://pbs.twimg.com/media/CeKP1imUAAA0I_i.jpg'],['No Video']
4185,@520Promotions_,520 Promotions,Mar 22,GO CHECK OUT THAT DOPE MIXTAPE FROM @TrueToLifeLane #BostonStrong CLICK PLAY HERE https://soundcloud.com/truetolifelane/sets/boston-strong… #520PROMO #RT,[],['No Video']
4186,@LV_LANE,Louie Lane,Mar 22,#BostonStrong  is now available on #SoundCloud too  for those who prefer to use that  http://soundcloud.com/truetolifelane…,[],['No Video']
4188,@BrianMcGann1977,Brian McGann,Mar 22,"Stop hiding your heads in the sand like ostriches, we have a real terrorism problem #BostonStrong",[],['No Video']
4189,@MattCostigan,Matt Costigan,Mar 22,@CLNSRadio Help sick kids get the care they need.Please sponsor me for Walk for @BostonChildrens http://tinyurl.com/z7btotv & RT #BostonStrong,[],['No Video']
4190,@rconrunning,No Name,Mar 22,Kickstarter launch date set. April 18. Same day as Boston marathon. Boom. #rconrunning #bostonstrong #bostonmarathon,[],['No Video']
